timestamp, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/01/02 18:18:03.212, 65 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:04.215, 42 %, 34 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:05.216, 51 %, 39 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:06.218, 51 %, 41 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:07.219, 67 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:08.221, 65 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:09.222, 83 %, 65 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:10.223, 70 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:11.224, 68 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:12.226, 68 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:13.228, 70 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:14.229, 67 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:15.230, 72 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:16.233, 65 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:17.239, 74 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:18.240, 70 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:19.242, 66 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:20.243, 79 %, 62 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:21.245, 74 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:22.246, 70 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:23.248, 67 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:24.249, 70 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:25.251, 74 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:26.252, 71 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:27.254, 70 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:28.255, 74 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:29.256, 64 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:30.258, 70 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:31.260, 71 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:32.262, 68 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:33.263, 66 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:34.265, 73 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:35.267, 61 %, 47 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:36.268, 69 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:37.270, 77 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:38.272, 71 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:39.273, 66 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:40.276, 66 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:41.278, 76 %, 62 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:42.279, 68 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:43.280, 65 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:44.282, 66 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:45.284, 76 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:46.285, 75 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:47.286, 62 %, 49 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:48.288, 70 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:49.289, 63 %, 49 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:50.291, 65 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:51.293, 72 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:52.295, 68 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:53.297, 70 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:54.299, 72 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:55.300, 66 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:56.302, 68 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:57.303, 74 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:58.304, 47 %, 41 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:59.305, 68 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:00.307, 68 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:01.310, 68 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:02.311, 61 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:03.317, 53 %, 42 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:04.319, 52 %, 42 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:05.323, 61 %, 49 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:06.324, 68 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:07.326, 62 %, 49 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:08.328, 69 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:09.329, 64 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:10.331, 37 %, 32 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:11.332, 71 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:12.334, 62 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:13.336, 71 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:14.337, 69 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:15.339, 69 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:16.345, 69 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:17.347, 49 %, 38 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:18.348, 84 %, 64 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:19.350, 72 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:20.351, 67 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:21.352, 70 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:22.354, 65 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:23.355, 64 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:24.358, 56 %, 45 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:25.360, 70 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:26.361, 79 %, 63 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:27.363, 81 %, 62 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:28.364, 78 %, 61 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:29.366, 77 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:30.367, 80 %, 62 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:31.368, 85 %, 68 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:32.370, 86 %, 67 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:33.371, 85 %, 67 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:34.373, 93 %, 72 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:35.375, 0 %, 0 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:36.376, 0 %, 0 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:37.377, 10 %, 6 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:38.378, 23 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:39.379, 24 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:40.381, 24 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:41.383, 12 %, 6 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:42.384, 24 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:43.386, 27 %, 13 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:44.387, 32 %, 15 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:45.389, 31 %, 17 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:46.390, 27 %, 14 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:47.391, 22 %, 10 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:48.393, 13 %, 6 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:49.394, 28 %, 15 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:50.396, 24 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:51.397, 24 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:52.398, 26 %, 13 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:53.400, 24 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:54.401, 24 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:55.402, 24 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:56.403, 24 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:57.405, 24 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:58.406, 24 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:19:59.408, 27 %, 14 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:00.410, 36 %, 18 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:01.411, 25 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:02.413, 18 %, 10 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:03.414, 24 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:04.416, 12 %, 6 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:05.417, 24 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:06.418, 31 %, 14 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:07.420, 34 %, 18 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:08.421, 33 %, 15 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:09.424, 24 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:10.425, 24 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:11.427, 24 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:12.428, 24 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:13.431, 24 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:14.432, 26 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:15.433, 31 %, 14 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:16.434, 24 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:17.436, 32 %, 15 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:18.438, 29 %, 16 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:19.439, 24 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:20.440, 25 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:21.442, 23 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:22.443, 24 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:23.445, 24 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:24.446, 28 %, 13 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:25.448, 24 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:26.450, 24 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:27.451, 24 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:28.452, 32 %, 17 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:29.454, 30 %, 14 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:30.455, 13 %, 7 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:31.457, 34 %, 16 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:32.458, 35 %, 17 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:33.459, 31 %, 14 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:34.460, 30 %, 16 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:35.462, 32 %, 17 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:36.464, 35 %, 18 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:37.465, 24 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:38.466, 28 %, 15 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:39.468, 24 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:40.469, 24 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:41.470, 33 %, 15 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:42.472, 29 %, 13 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:43.473, 24 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:44.474, 32 %, 15 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:45.476, 24 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:46.477, 24 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:47.480, 24 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:48.481, 30 %, 16 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:49.482, 13 %, 6 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:50.483, 17 %, 7 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:51.486, 24 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:52.487, 24 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:53.489, 34 %, 18 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:54.490, 31 %, 17 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:55.491, 22 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:56.493, 26 %, 15 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:57.494, 24 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:58.495, 24 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:20:59.497, 28 %, 15 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:00.498, 31 %, 17 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:01.500, 24 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:02.501, 24 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:03.502, 17 %, 9 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:04.504, 24 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:05.505, 24 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:06.506, 35 %, 17 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:07.507, 30 %, 13 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:08.509, 39 %, 21 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:09.511, 29 %, 15 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:10.512, 31 %, 15 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:11.513, 35 %, 18 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:12.515, 30 %, 16 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:13.516, 19 %, 11 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:14.517, 33 %, 16 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:15.518, 24 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:16.520, 24 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:17.521, 27 %, 13 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:18.522, 34 %, 18 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:19.524, 29 %, 13 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:20.525, 30 %, 16 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:21.526, 24 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:22.527, 24 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:23.529, 29 %, 15 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:24.531, 24 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:25.532, 24 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:26.533, 28 %, 13 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:27.534, 24 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:28.537, 31 %, 14 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:29.538, 31 %, 17 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:30.539, 36 %, 18 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:31.540, 24 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:32.542, 33 %, 15 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:33.543, 24 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:34.544, 24 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:35.545, 37 %, 18 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:36.548, 24 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:37.549, 25 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:38.551, 34 %, 18 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:39.552, 24 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:40.554, 24 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:41.555, 36 %, 18 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:42.556, 32 %, 15 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:43.558, 25 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:44.559, 25 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:45.560, 24 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:46.561, 24 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:47.562, 12 %, 6 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:48.564, 22 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:49.565, 33 %, 18 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:50.567, 26 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:51.568, 25 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:52.570, 35 %, 17 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:53.571, 31 %, 17 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:54.572, 25 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:55.574, 34 %, 17 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:56.575, 30 %, 14 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:57.577, 12 %, 6 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:58.578, 24 %, 12 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:21:59.579, 0 %, 0 %, 15360 MiB, 510 MiB, 14399 MiB
2023/01/02 18:22:00.580, 3 %, 0 %, 15360 MiB, 1018 MiB, 13891 MiB
2023/01/02 18:22:01.582, 100 %, 20 %, 15360 MiB, 14910 MiB, 0 MiB
2023/01/02 18:22:02.583, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB
2023/01/02 18:22:03.584, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB
2023/01/02 18:22:04.585, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB
2023/01/02 18:22:05.586, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB
2023/01/02 18:22:06.587, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB
2023/01/02 18:22:07.589, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB
2023/01/02 18:22:08.591, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB
2023/01/02 18:22:09.593, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB
2023/01/02 18:22:10.595, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB
2023/01/02 18:22:11.598, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB
2023/01/02 18:22:12.600, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB
2023/01/02 18:22:13.602, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB
2023/01/02 18:22:14.604, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB
2023/01/02 18:22:15.606, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB
2023/01/02 18:22:16.608, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB
2023/01/02 18:22:17.610, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB
2023/01/02 18:22:18.612, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB
2023/01/02 18:22:19.614, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB
2023/01/02 18:22:20.616, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB
2023/01/02 18:22:21.618, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB
2023/01/02 18:22:22.620, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB
